,Main Category,Child Category,GrandChild Category,Prompt,Translate
1904,Material_Properties,Reflection and Refraction,,Rough,粗糙的
1905,Material_Properties,Reflection and Refraction,,Matte,哑光
1906,Material_Properties,Reflection and Refraction,,Glossy,光泽度
1907,Material_Properties,Reflection and Refraction,,Polished,抛光的
1908,Material_Properties,Reflection and Refraction,,Reflective,反射性
1909,Material_Properties,Reflection and Refraction,,Retroreflective,反射式
1910,Material_Properties,Reflection and Refraction,,Refractive,折射率
1911,Material_Properties,Reflection and Refraction,,Caustics,苛责
1912,Material_Properties,Reflection and Refraction,,Shimmer,微光
1913,Material_Properties,Reflection and Refraction,,Shimmering,閃閃發光
1914,Material_Properties,"Color (Dispersion, Chromatic, etc.)",,Iridescent,虹彩
1915,Material_Properties,"Color (Dispersion, Chromatic, etc.)",,Dispersion,分散性
1916,Material_Properties,"Color (Dispersion, Chromatic, etc.)",,Chromatic,半音阶
1917,Material_Properties,Texture Maps,,Bump Map,凸点地图
1918,Material_Properties,Texture Maps,,Bump Mapped,凹凸图
1919,Material_Properties,Texture Maps,,Bump Mapping,凸点映射
1920,Material_Properties,Texture Maps,,Normal Map,正常地图
1921,Material_Properties,Texture Maps,,Depth Map,深度图
1922,Material_Properties,Texture Maps,,Displacement Map,流离失所地图
1923,Material_Properties,Soft Body,,Soft Body,软体
1924,Material_Properties,Soft Body,,Squishy,柔软
1925,Material_Properties,Other Material Properties,,Anisotropy,各向异性
1926,Material_Properties,Other Material Properties,,Carbonated,碳酸饮料
1927,Material_Properties,Other Material Properties,,Effervescent,泡腾剂
1928,Material_Properties,Other Material Properties,,Icy,冰冷的
1929,Material_Properties,Other Material Properties,,Charred,烧焦的
1930,Material_Properties,Other Material Properties,,Corrugated,波浪形的
1931,Material_Properties,Other Material Properties,,Perforated,穿孔的
1932,Material_Properties,Other Material Properties,,Hydrophobic,疏水性
